id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,15:20:33,1,1,1,0,0,0,0,-1,1,-376,-396
1,15:20:34,1,1,1,0,0,0,0,-1,1,-376,-396
2,15:20:35,1,1,1,0,0,0,0,-1,1,-376,-396
3,15:20:36,1,1,1,0,0,0,0,-1,1,-376,-396
4,15:20:37,1,1,1,0,0,0,0,-1,1,-376,-396
5,15:20:38,1,1,1,0,0,0,0,-1,1,-376,-396
6,15:20:39,1,1,1,0,0,0,0,-1,1,-376,-396
7,15:20:40,1,1,1,0,0,0,0,-1,1,-376,-396
8,15:20:41,1,1,1,0,0,0,0,-1,1,-376,-396
9,15:20:42,1,1,1,0,0,0,0,-1,1,-376,-396
10,15:20:43,1,1,1,0,0,0,0,-1,1,-376,-396
11,15:20:44,1,1,1,0,0,0,0,-1,1,-376,-396
12,15:20:45,1,1,1,0,0,0,0,-1,1,-376,-396
13,15:20:46,1,1,1,0,0,0,0,-1,1,-376,-396
14,15:20:47,1,1,1,0,0,0,0,-1,1,-376,-396
15,15:20:48,0,0,0,0,0,0,0,0,0,-376,-396
16,15:20:49,0,0,0,0,0,0,0,0,0,-376,-396
17,15:20:50,0,0,0,0,0,0,0,0,0,-376,-396
18,15:20:51,0,0,0,0,0,0,0,0,0,-376,-396
19,15:20:52,0,0,0,0,0,0,0,0,0,-376,-396
20,15:20:53,0,0,0,0,0,0,0,0,0,-376,-396
21,15:20:54,0,0,0,0,0,0,0,0,0,-376,-396
22,15:20:55,0,0,0,0,0,0,0,0,0,-376,-396
23,15:20:56,0,0,0,0,0,0,0,0,0,-376,-396
24,15:20:57,0,0,0,0,0,0,0,0,0,-376,-396
25,15:20:58,0,0,0,0,0,0,0,0,0,-376,-396
26,15:20:59,0,0,0,0,0,0,0,0,0,-376,-396
27,15:21:00,0,0,0,0,0,0,0,0,0,-376,-396
28,15:21:01,0,0,0,0,0,0,0,0,0,-376,-396
29,15:21:02,0,0,0,0,0,0,0,0,0,-376,-396
30,15:21:03,0,0,0,0,0,0,0,0,0,-376,-396
31,15:21:04,0,0,0,0,0,0,0,0,0,-376,-396
32,15:21:05,0,0,0,0,0,0,0,0,0,-376,-396
33,15:21:06,0,0,0,0,0,0,0,0,0,-376,-396
34,15:21:07,0,0,0,0,0,0,0,0,0,-376,-396
35,15:21:08,0,0,0,0,0,0,0,0,0,-376,-396
36,15:21:09,0,0,0,0,0,0,0,0,0,-376,-396
37,15:21:10,0,0,0,0,0,0,0,0,0,-376,-396
38,15:21:11,0,0,0,0,0,0,0,0,0,-376,-396
39,15:21:12,0,0,0,0,0,0,0,0,0,-376,-396
40,15:21:13,0,0,0,0,0,0,0,0,0,-376,-396
41,15:21:14,0,0,0,0,0,0,0,0,0,-376,-396
42,15:21:15,0,0,0,0,0,0,0,0,0,-376,-396
43,15:21:16,0,0,0,0,0,0,0,0,0,-376,-396
44,15:21:17,0,0,0,0,0,0,0,0,0,-376,-396
45,15:21:18,0,0,0,0,0,0,0,0,0,-376,-396
46,15:21:19,0,0,0,0,0,0,0,0,0,-376,-396
47,15:21:20,0,0,0,0,0,0,0,0,0,-376,-396
48,15:21:21,0,0,0,0,0,0,0,0,0,-376,-396
49,15:21:22,0,0,0,0,0,0,0,0,0,-376,-396
50,15:21:23,0,0,0,0,0,0,0,0,0,-376,-396
51,15:21:24,0,0,0,0,0,0,0,0,0,-376,-396
52,15:21:25,0,0,0,0,0,0,0,0,0,-376,-396
